name|x|y
PRESTIGE LIQUORS|41.77942004|-87.67433255
MORSE  L  LIQUOR|42.00802254|-87.66597876
YOUMAX FOOD & LIQUOR|41.99790938|-87.68593715
CUPBOARD FOOD & LIQUOR|41.79358918|-87.70594578
TOWN & COUNTRY LIQUORS|41.80832199|-87.6984052
GO GROCER #2|41.86607901|-87.62397407
LA Palma|41.81757931|-87.69832059
BOTTLES AND CANS L.L.C.|41.9562916|-87.68008808
Warehouse Liquors|41.87366551|-87.62612548
RED VIOLIN WINE & SPIRITS|42.01620832|-87.67507931
SAM FOOD AND LIQUOR|42.00594482|-87.66117475
7400 S HALSTED FOOD AND LIQUORS INC.|41.75967458|-87.64442024
7-ELEVEN|41.89537585|-87.63136271
JOE'S FOOD MARKET|41.78682587|-87.65119523
LIQUOR DEPOT|41.79987788|-87.73942146
JORDAN FOOD & LIQUOR|41.77990764|-87.63000058
Printers Row Wine Shop|41.87296972|-87.62900755
SHOP-N-SAVE|41.76550112|-87.62017369
BUY LOW LIQUORS|41.96897701|-87.67069154
STEWART LIQUORS INC|41.75819004|-87.63434464
ADAM'S FOOD & LIQUOR|41.87810281|-87.68620577
PANOZZO'S ITALIAN SPECIALTIES|41.86564878|-87.62396518
MID WAY LIQUORS|41.79422529|-87.62583602
BUCHANAS FOOD & LIQUOR|41.80865371|-87.67119005
J.J. PEPPERS FOOD STORE #1|42.00453355|-87.68002153
K & K FOOD & LIQUOR|41.80157477|-87.65399483
7-ELEVEN|41.99830881|-87.65969638
LIAN'S|42.000153|-87.67115357
SUPERMERCADO EL GUERO #10 INC|41.82058304|-87.69342617
LAT'S LIQUOR|41.76601245|-87.59584092
AROUND THE CLOCK|42.01926518|-87.67157207
J & K FOOD & LIQUORS|42.01377826|-87.67979491
ROMAN BROS 1 INC|42.00885647|-87.67408037
EXPRESS FOOD MARKET|41.76784475|-87.68347479
FOOD TOWN|41.75121793|-87.60140141
NEW KENWOOD FOOD & LIQUOR INC.|41.7870771|-87.64482347
GRAND PALACE SUPERMARKET INC|41.76457363|-87.62473997
CLARK SUPER FOOD/LIQUORINC|42.00308943|-87.67218278
INDEPENDENT SPIRITS INC.|41.99040311|-87.66013198
234 S. WABASH INC.|41.87867435|-87.6262423
CENTRO MARKET|41.79925704|-87.70357471
PLUM MARKET|41.90489682|-87.63436942
MIDTOWN MARKET|41.90258387|-87.72361925
MISKA LIQUORS|41.96100873|-87.75462693
FOREMOST LIQUORS|41.97340009|-87.65656208
FOUR BROTHERS FOOD & LIQUOR INC|41.75021123|-87.66634243
STAR FOUR LTD.|41.74641257|-87.55264649
PARK TOWER MARKET|41.98057426|-87.65495538
E R & J FOOD & LIQUOR INC|41.77320469|-87.60844501
ROTHSCHILD LIQUORS|41.78014826|-87.61455214
7-ELEVEN|41.86402921|-87.64697545
TABB'S FOOD & LIQUOR INC|41.89580829|-87.69190239
L & L DISTRIBUTING INC|41.90803237|-87.64957846
FIVE STAR CERTIFIED INC|41.73590841|-87.64742288
